Pregnant,Cohort,Country,Admin1,Admin2,S,C,M,G,I_latent,S_latent,N
FALSE,FALSE,Belize,Belize,NA,609,46,NA,NA,NA,NA,113878
FALSE,FALSE,Belize,Cayo,NA,426,33,NA,NA,NA,NA,90579
FALSE,FALSE,Belize,Corozal,NA,531,211,NA,NA,NA,NA,46472
FALSE,FALSE,Belize,Orange Walk,NA,242,82,NA,NA,NA,NA,50208
FALSE,FALSE,Belize,Stann Creek,NA,224,22,NA,NA,NA,NA,41302
FALSE,FALSE,Belize,Toledo,NA,246,8,NA,NA,NA,NA,35800
FALSE,FALSE,Belize,NA,NA,NA,NA,2,NA,NA,NA,8280
FALSE,FALSE,Belize,NA,NA,NA,NA,NA,0,NA,NA,386519
